Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp ,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
18-Dec-23,EQ,123.4,129.2,121.55,123.6,129,128.55,126.86,129.2,44.35,"8,95,53,155","11,36,11,46,553.40","2,94,353"
15-Dec-23,EQ,124.5,125,122.4,124.15,122.7,123.6,123.7,126.35,44.35,"3,95,42,770","4,89,14,30,431.80","2,42,310"
14-Dec-23,EQ,121,124.95,120.5,120,124.2,124.15,123.6,126.35,44.35,"7,41,78,495","9,16,80,96,218.85","2,26,862"
13-Dec-23,EQ,116.9,120.5,116.15,116.75,119.8,120,119.19,126.35,44.35,"4,80,92,329","5,73,19,00,208.15","1,15,252"
12-Dec-23,EQ,119,119.3,114.15,118.45,116.8,116.75,117.1,126.35,44.35,"4,08,00,538","4,77,77,33,821.00","1,39,070"
11-Dec-23,EQ,119.95,120.5,117.55,119.95,118.2,118.45,119.16,126.35,44.35,"3,23,72,287","3,85,75,28,093.20","1,15,976"
8-Dec-23,EQ,123,123.9,119.3,121.7,120.15,119.95,121.33,126.35,44.35,"4,42,13,196","5,36,43,09,593.70","1,32,835"
7-Dec-23,EQ,119.6,122.2,118.4,118.9,122,121.7,120.93,126.35,44.35,"5,24,83,562","6,34,70,93,587.45","1,44,827"
6-Dec-23,EQ,117.15,119.7,116.6,116.75,119.15,118.9,117.8,126.35,44.35,"4,81,71,753","5,67,45,26,366.25","1,05,148"
5-Dec-23,EQ,117.9,118.25,116.25,117.4,116.75,116.75,117.07,126.35,44.35,"5,74,83,305","6,72,98,28,880.10","1,43,348"
4-Dec-23,EQ,118.75,119,116.25,116.3,117.7,117.4,117.08,126.35,44.35,"6,60,57,180","7,73,42,75,961.95","1,59,886"
1-Dec-23,EQ,118,118.35,115.1,118.55,116.25,116.3,116.63,126.35,44.35,"5,72,61,076","6,67,80,92,819.70","1,56,900"
30-Nov-23,EQ,118.8,120.7,116.15,116.6,117.8,118.55,118.44,126.35,44.35,"22,52,08,168","26,67,32,88,047.30","3,24,255"
29-Nov-23,EQ,117,119.2,114,113.8,117.7,116.6,117.13,126.35,44.35,"11,52,74,058","13,50,21,17,745.75","3,20,798"
28-Nov-23,EQ,114.9,116.9,113.5,113.25,113.8,113.8,114.78,126.35,44.35,"6,19,63,724","7,11,21,14,151.75","1,69,089"
24-Nov-23,EQ,114.15,116,112.9,112.95,113.4,113.25,114.16,126.35,44.35,"4,99,80,086","5,70,54,85,942.05","1,54,932"
23-Nov-23,EQ,113.6,115.75,112.5,115.3,112.8,112.95,113.73,126.35,44.35,"5,63,29,090","6,40,61,05,817.60","1,57,065"
22-Nov-23,EQ,116,117.8,114.35,116.5,115.45,115.3,115.71,126.35,44.35,"5,27,99,865","6,10,93,99,290.05","1,31,769"
21-Nov-23,EQ,118.55,119,116.05,118.15,116.4,116.5,117.26,126.35,44.35,"4,51,93,553","5,29,91,82,461.50","1,46,971"
20-Nov-23,EQ,122.85,123.4,117.35,122.2,118.45,118.15,119.46,126.35,44.35,"5,27,84,478","6,30,54,67,380.80","1,66,896"
17-Nov-23,EQ,122,125,121.5,121.85,122.7,122.2,123.22,126.35,44.35,"4,38,82,213","5,40,71,11,366.95","1,36,049"
16-Nov-23,EQ,120.9,122.55,120.7,120.25,122,121.85,121.86,126.35,44.35,"3,68,95,083","4,49,58,91,657.05","1,09,544"
15-Nov-23,EQ,123.3,125.2,119.75,122.2,120.9,120.25,122.48,126.35,44.35,"6,00,88,818","7,35,94,89,021.95","2,16,876"
13-Nov-23,EQ,122.65,123.1,121.5,123.25,122.25,122.2,122.21,126.35,44.35,"2,83,48,143","3,46,43,99,570.10","1,53,866"
12-Nov-23,EQ,123.25,123.95,122,121.3,123.25,123.25,123.22,126.35,44.35,"1,05,34,365","1,29,79,94,614.40","68,159"
10-Nov-23,EQ,122,123.3,120.7,121.85,121.45,121.3,121.61,126.35,44.35,"4,33,88,163","5,27,63,36,879.95","1,23,196"
9-Nov-23,EQ,125.25,125.55,121.35,125.15,122,121.85,123.31,126.35,44.35,"5,03,07,832","6,20,36,68,345.25","1,95,778"
8-Nov-23,EQ,122,125.7,121.3,121.3,125.15,125.15,124.04,126.35,44.35,"7,50,41,688","9,30,79,88,630.35","2,03,979"
7-Nov-23,EQ,123.55,126.35,120.5,123.3,122,121.3,123.16,126.35,44.35,"12,08,86,007","14,88,81,39,202.70","2,89,292"
6-Nov-23,EQ,119.6,123.9,118.25,116.5,123.45,123.3,120.87,123.9,44.35,"18,62,88,904","22,51,59,63,136.35","5,05,091"
3-Nov-23,EQ,108.8,119.9,108.7,107.55,117.9,116.5,114.09,119.9,44.35,"23,88,33,377","27,24,89,41,076.35","3,99,350"
2-Nov-23,EQ,105,108,104.9,103.7,107.95,107.55,106.53,115.1,44.35,"4,70,86,204","5,01,61,87,002.65","1,12,689"
1-Nov-23,EQ,105.6,107.15,103.25,105.1,104,103.7,105.18,115.1,44.35,"4,79,11,258","5,03,95,41,539.75","1,08,637"
31-Oct-23,EQ,107.85,108.15,104.25,107.7,104.75,105.1,106,115.1,44.35,"4,93,82,539","5,23,47,09,226.80","1,09,571"
30-Oct-23,EQ,106.2,108.6,105.7,105.65,107.5,107.7,107.19,115.1,44.35,"4,82,82,252","5,17,52,67,814.70","1,10,651"
27-Oct-23,EQ,107.35,109.25,105.05,106.45,105.45,105.65,106.95,115.1,44.35,"4,37,38,547","4,67,78,53,360.55","1,41,164"
26-Oct-23,EQ,107.5,108,101.25,108.25,106.35,106.45,104.19,115.1,44.35,"10,86,05,538","11,31,52,86,908.10","2,76,322"
25-Oct-23,EQ,105.65,109.5,105.55,108.9,108.45,108.25,107.55,115.1,44.35,"5,96,85,089","6,41,92,42,795.60","1,64,172"
23-Oct-23,EQ,113.8,113.9,106.8,113.35,109.25,108.9,110.79,115.1,44.35,"7,09,44,550","7,85,98,38,173.70","1,36,203"
20-Oct-23,EQ,114,114.5,112.15,111.65,113.7,113.35,112.96,115.1,44.35,"6,44,27,436","7,27,79,89,527.10","1,83,110"
19-Oct-23,EQ,112,113.15,110.65,113.2,111.4,111.65,112.25,115.1,44.35,"4,35,17,012","4,88,49,41,891.10","1,36,297"
18-Oct-23,EQ,114.5,115.1,109.5,113.85,112.4,113.2,112.13,115.1,44.35,"10,05,53,806","11,27,51,49,423.15","2,08,357"
17-Oct-23,EQ,112.5,114.2,111.5,111.5,113.6,113.85,112.96,114.2,44.35,"5,53,51,894","6,25,24,84,358.55","1,26,051"
16-Oct-23,EQ,111.9,112.75,110.85,111,111.5,111.5,111.74,113.25,44.35,"4,74,55,521","5,30,27,76,089.15","1,30,337"
13-Oct-23,EQ,109.85,111.8,109.1,109.85,111.2,111,110.95,113.25,44.35,"5,57,86,063","6,18,95,79,189.05","1,75,996"
12-Oct-23,EQ,110.2,113.25,109.5,109,109.95,109.85,111.52,113.25,44.35,"11,77,10,894","13,12,74,89,977.15","3,04,193"
11-Oct-23,EQ,106.8,109.8,106.55,106.05,109.7,109,108.4,109.8,44.35,"9,38,38,782","10,17,19,34,058.95","2,27,474"
10-Oct-23,EQ,104.9,107.95,104.65,103.9,105.9,106.05,106.34,107.95,44.35,"6,77,12,329","7,20,06,28,462.80","1,69,601"
9-Oct-23,EQ,103.8,105.25,101,104.45,103.7,103.9,103.51,107.7,44.35,"5,38,11,658","5,57,01,74,181.25","1,52,774"
6-Oct-23,EQ,106.4,107.2,104,105.4,104.65,104.45,105.56,107.7,44.35,"6,50,41,435","6,86,57,28,950.90","1,50,559"
5-Oct-23,EQ,102.6,107.7,102.35,100.75,105.85,105.4,105.02,107.7,44.35,"14,00,96,809","14,71,25,61,171.40","2,94,089"
4-Oct-23,EQ,104.4,104.4,100.35,105.3,101.25,100.75,101.89,105.9,44.35,"6,87,27,969","7,00,25,05,243.10","1,96,898"
3-Oct-23,EQ,101,105.9,100,101.5,105.7,105.3,103.84,105.9,44.35,"8,29,83,688","8,61,71,82,237.70","1,68,882"
29-Sep-23,EQ,100.05,102.75,99.6,99.95,101.5,101.5,101.48,105,44.35,"4,95,24,816","5,02,59,71,430.45","1,12,785"
28-Sep-23,EQ,100.35,100.6,99.3,100.1,100,99.95,99.85,105,44.35,"2,58,85,383","2,58,46,31,782.15","72,762"
27-Sep-23,EQ,99.9,101.2,98.5,99.9,99.85,100.1,99.75,105,44.35,"3,48,94,254","3,48,07,56,004.00","77,986"
26-Sep-23,EQ,98.6,100.4,97.9,98.45,100,99.9,99.66,105,44.35,"3,68,22,528","3,66,98,44,612.10","81,138"
25-Sep-23,EQ,100.3,100.5,97.75,99.9,98.6,98.45,98.78,105,44.35,"3,44,10,972","3,39,91,66,117.45","83,641"
22-Sep-23,EQ,99.5,101.4,98.7,99.15,99.8,99.9,99.76,105,44.35,"3,94,92,725","3,93,98,74,443.25","89,218"
