Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp ,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
2-Feb-24,EQ,"1,132.00","1,170.70","1,132.00","1,129.65","1,162.85","1,162.75","1,147.40","1,190.95",686.6,"17,41,322","1,99,80,00,795.15","60,775"
1-Feb-24,EQ,"1,118.00","1,134.90","1,108.00","1,118.00","1,132.00","1,129.65","1,119.38","1,190.95",686.6,"47,28,358","5,29,28,35,709.20","1,00,332"
31-Jan-24,EQ,"1,125.00","1,127.50","1,112.00","1,122.90","1,119.00","1,118.00","1,117.89","1,190.95",686.6,"24,28,738","2,71,50,59,742.45","91,841"
30-Jan-24,EQ,"1,144.95","1,147.20","1,120.65","1,141.05","1,125.55","1,122.90","1,132.01","1,190.95",686.6,"7,98,009","90,33,51,484.70","42,356"
29-Jan-24,EQ,"1,136.75","1,149.20","1,135.00","1,136.75","1,142.00","1,141.05","1,141.98","1,190.95",686.6,"15,88,430","1,81,39,49,162.45","63,480"
25-Jan-24,EQ,"1,160.00","1,163.65","1,132.35","1,159.00","1,135.00","1,136.75","1,144.68","1,190.95",686.6,"11,25,321","1,28,81,27,051.30","54,429"
24-Jan-24,EQ,"1,145.60","1,161.00","1,134.00","1,145.65","1,160.00","1,159.00","1,150.26","1,190.95",686.6,"10,40,096","1,19,63,78,876.55","41,118"
23-Jan-24,EQ,"1,158.95","1,166.00","1,138.25","1,150.10","1,145.10","1,145.65","1,151.50","1,190.95",686.6,"9,33,643","1,07,50,90,625.10","57,704"
20-Jan-24,EQ,"1,168.00","1,169.00","1,148.10","1,161.70","1,151.00","1,150.10","1,156.27","1,190.95",686.6,"3,32,777","38,47,81,384.25","19,120"
19-Jan-24,EQ,"1,156.75","1,165.60","1,146.70","1,146.80","1,159.55","1,161.70","1,157.28","1,190.95",686.6,"9,00,162","1,04,17,42,949.55","50,021"
18-Jan-24,EQ,"1,134.95","1,150.00","1,122.50","1,138.60","1,143.85","1,146.80","1,138.70","1,190.95",686.6,"12,18,211","1,38,71,75,842.90","86,852"
17-Jan-24,EQ,"1,134.00","1,152.95","1,131.90","1,143.70","1,138.00","1,138.60","1,142.18","1,190.95",686.6,"12,72,932","1,45,39,20,474.70","59,792"
16-Jan-24,EQ,"1,152.55","1,162.55","1,142.00","1,150.80","1,146.00","1,143.70","1,152.47","1,190.95",686.6,"14,49,691","1,67,07,18,325.70","70,087"
15-Jan-24,EQ,"1,190.00","1,190.95","1,134.75","1,159.00","1,152.50","1,150.80","1,152.01","1,190.95",686.6,"42,37,485","4,88,16,10,595.20","1,33,829"
12-Jan-24,EQ,"1,125.45","1,165.55","1,123.85","1,119.25","1,154.10","1,159.00","1,153.09","1,165.55",686.6,"60,18,282","6,93,96,22,815.55","1,39,807"
11-Jan-24,EQ,"1,117.00","1,124.95","1,112.05","1,113.95","1,120.00","1,119.25","1,118.51","1,131.15",686.6,"10,84,035","1,21,25,03,027.10","58,045"
10-Jan-24,EQ,"1,112.00","1,117.70","1,101.00","1,111.65","1,114.90","1,113.95","1,109.59","1,131.15",686.6,"9,33,127","1,03,53,86,977.95","50,039"
9-Jan-24,EQ,"1,106.00","1,120.15","1,106.00","1,104.95","1,108.70","1,111.65","1,114.28","1,131.15",686.6,"9,98,355","1,11,24,46,404.70","56,020"
8-Jan-24,EQ,"1,125.05","1,129.00","1,094.65","1,122.95","1,102.10","1,104.95","1,105.43","1,131.15",686.6,"17,22,755","1,90,43,78,530.60","1,00,670"
5-Jan-24,EQ,"1,125.00","1,131.15","1,117.05","1,125.55","1,120.80","1,122.95","1,124.24","1,131.15",686.6,"12,07,155","1,35,71,33,128.35","51,090"
4-Jan-24,EQ,"1,088.10","1,128.60","1,086.15","1,084.95","1,123.65","1,125.55","1,117.08","1,128.60",686.6,"27,77,186","3,10,23,30,438.35","1,25,598"
3-Jan-24,EQ,"1,097.95","1,099.10","1,082.70","1,097.75","1,089.80","1,084.95","1,090.99","1,103.05",686.6,"11,00,701","1,20,08,48,343.30","60,395"
2-Jan-24,EQ,"1,086.35","1,103.05","1,079.50","1,080.10","1,097.50","1,097.75","1,093.86","1,103.05",686.6,"26,35,193","2,88,25,41,417.95","1,11,067"
1-Jan-24,EQ,"1,093.85","1,093.85","1,076.00","1,086.80","1,079.75","1,080.10","1,083.11","1,094.00",686.6,"9,36,544","1,01,43,78,482.20","53,508"
29-Dec-23,EQ,"1,053.95","1,094.00","1,047.70","1,041.00","1,089.00","1,086.80","1,076.92","1,094.00",686.6,"50,17,576","5,40,35,39,953.75","1,58,474"
28-Dec-23,EQ,"1,030.75","1,050.00","1,025.30","1,026.75","1,048.55","1,041.00","1,034.62","1,050.00",686.6,"20,52,402","2,12,34,60,750.60","1,05,204"
27-Dec-23,EQ,"1,014.95","1,029.00","1,010.10","1,007.35","1,027.00","1,026.75","1,019.90","1,029.00",686.6,"17,99,498","1,83,53,03,185.45","1,00,036"
26-Dec-23,EQ,993,"1,017.00",992.8,992.8,"1,006.50","1,007.35","1,008.70","1,017.00",686.6,"18,04,990","1,82,06,87,823.35","73,087"
22-Dec-23,EQ,986,998.3,979.65,979.3,989.85,992.8,991.21,"1,010.00",686.6,"14,91,449","1,47,83,40,078.85","68,028"
21-Dec-23,EQ,976,983.9,963.05,976.3,978.65,979.3,977.01,"1,010.00",686.6,"15,88,905","1,55,23,83,265.25","86,494"
20-Dec-23,EQ,975,"1,010.00",966.15,966.15,976.05,976.3,989.81,"1,010.00",686.6,"44,65,789","4,42,02,62,189.95","1,49,138"
19-Dec-23,EQ,953,978,949.15,949.7,967.85,966.15,969.38,978,686.6,"38,97,491","3,77,81,65,058.90","1,30,767"
18-Dec-23,EQ,956,958.2,945.3,954.7,947,949.7,952.34,963,686.6,"9,99,922","95,22,68,930.15","42,970"
15-Dec-23,EQ,959.95,959.95,948.9,950.45,952.3,954.7,954.2,963,686.6,"11,55,502","1,10,25,81,398.55","54,170"
14-Dec-23,EQ,960.8,960.8,944.1,957.3,953.5,950.45,950.95,963,686.6,"19,80,762","1,88,36,02,150.50","79,217"
13-Dec-23,EQ,948,959.7,946.5,948.75,956.15,957.3,954.12,963,686.6,"8,99,820","85,85,39,105.00","35,589"
12-Dec-23,EQ,953.05,961.95,943.6,950.45,949.65,948.75,952.95,963,686.6,"7,32,063","69,76,19,681.25","41,454"
11-Dec-23,EQ,949.9,953,944.05,946.6,951.25,950.45,949.2,963,686.6,"4,76,174","45,19,82,544.40","25,288"
8-Dec-23,EQ,960,961.85,943.8,956.9,946.5,946.6,950.64,963,686.6,"6,49,090","61,70,51,675.65","47,533"
7-Dec-23,EQ,952,959.55,950.05,951.7,957,956.9,955.83,963,686.6,"9,33,106","89,18,90,850.35","45,557"
6-Dec-23,EQ,954,963,948.9,950.05,951.7,951.7,954.7,963,686.6,"9,82,484","93,79,81,330.55","40,877"
5-Dec-23,EQ,946.7,954.15,944.15,946.65,949.6,950.05,949.96,956.5,686.6,"7,92,716","75,30,50,697.30","45,596"
4-Dec-23,EQ,954,956.5,941.95,942.85,945.5,946.65,947.77,956.5,686.6,"11,12,904","1,05,47,72,322.30","66,590"
1-Dec-23,EQ,945.9,952.9,939.75,940.75,943,942.85,945.03,952.9,686.6,"11,29,388","1,06,73,10,273.25","42,963"
30-Nov-23,EQ,932,948.2,932,933.55,938.6,940.75,940.05,948.2,686.6,"29,82,505","2,80,37,09,450.75","85,175"
29-Nov-23,EQ,934.95,937.9,930,931.85,933.8,933.55,934.26,940.85,686.6,"10,47,897","97,90,04,008.70","56,942"
28-Nov-23,EQ,925,934.95,924.75,926.9,932,931.85,930.4,940.85,686.6,"9,04,835","84,18,57,815.70","52,755"
24-Nov-23,EQ,934.7,936.85,924,933,929,926.9,928.36,940.85,686.6,"5,21,207","48,38,70,062.00","31,584"
23-Nov-23,EQ,929.15,937.7,927,928.25,934.7,933,931.59,940.85,686.6,"9,07,511","84,54,30,378.65","50,572"
22-Nov-23,EQ,931.45,939.8,922.25,927.7,929.1,928.25,930.7,940.85,686.6,"8,85,449","82,40,86,970.95","35,797"
21-Nov-23,EQ,906,931.5,906,930.85,928.3,927.7,927.11,940.85,686.6,"8,04,344","74,57,18,365.35","38,984"
20-Nov-23,EQ,935.5,940.85,928.2,930.85,931,930.85,933.21,940.85,686.6,"11,69,030","1,09,09,53,315.35","57,787"
17-Nov-23,EQ,922,934,921,920.05,934,930.85,929.17,934,686.6,"9,61,365","89,32,73,824.55","47,244"
16-Nov-23,EQ,933,933,918,929.6,920.5,920.05,925.5,933,686.6,"13,15,309","1,21,73,21,183.30","61,912"
15-Nov-23,EQ,921.4,932,916.35,916.55,929,929.6,924.9,932,686.6,"15,64,164","1,44,66,98,495.10","67,693"
13-Nov-23,EQ,914,920.45,907.1,915.3,917,916.55,915.35,929.45,686.6,"9,04,887","82,82,88,496.80","42,750"
12-Nov-23,EQ,922,922,914,912.7,914,915.3,917.51,929.45,686.6,"1,57,797","14,47,79,842.10","8,162"
10-Nov-23,EQ,902.85,916.85,896.5,902.85,914.35,912.7,905.88,929.45,686.6,"38,46,444","3,48,44,23,739.45","53,525"
9-Nov-23,EQ,916.3,918.95,898.35,916.3,902.95,902.85,903.18,929.45,686.6,"31,94,352","2,88,50,69,811.20","58,849"
8-Nov-23,EQ,922.5,929.45,914.15,922.05,914.85,916.3,921.42,929.45,686.6,"10,90,425","1,00,47,41,713.50","39,900"
7-Nov-23,EQ,920,923.7,913,918.65,923.5,922.05,919.58,928,686.6,"8,19,721","75,37,99,048.25","52,127"
6-Nov-23,EQ,916.75,923.7,916,913.7,919.4,918.65,919.22,928,686.6,"7,42,374","68,24,06,580.45","34,320"
3-Nov-23,EQ,912,919.3,911.25,911.25,913,913.7,915.48,928,686.6,"9,01,911","82,56,83,324.65","43,360"
2-Nov-23,EQ,910.15,917.7,903.55,903.15,911,911.25,911.35,928,686.6,"10,82,513","98,65,49,320.60","55,170"
1-Nov-23,EQ,906,920,895.7,900.5,904.75,903.15,909.76,928,686.6,"26,78,745","2,43,70,22,939.30","82,998"
31-Oct-23,EQ,899.5,903.4,892,893.55,900.05,900.5,898.64,928,686.6,"10,82,510","97,27,91,612.70","42,597"
30-Oct-23,EQ,886,896,880.2,891.1,892.85,893.55,890.14,928,686.6,"11,47,541","1,02,14,73,467.00","58,630"
27-Oct-23,EQ,880,894.5,876,880.35,890,891.1,889.25,928,686.6,"7,97,507","70,91,84,024.45","42,330"
26-Oct-23,EQ,883.25,886.95,872,890,878,880.35,880.14,928,686.6,"19,66,650","1,73,09,28,634.55","86,324"
25-Oct-23,EQ,883.3,894.45,882.35,883.1,889.05,890,888.92,928,686.6,"15,31,972","1,36,17,95,532.50","61,781"
23-Oct-23,EQ,898.75,906.05,880.25,898.95,881.8,883.1,892.78,928,686.6,"9,73,113","86,87,76,344.30","49,066"
20-Oct-23,EQ,891.95,901.8,888.65,895.4,899.95,898.95,894.95,928,686.6,"22,95,312","2,05,41,78,356.75","69,635"
19-Oct-23,EQ,896,900.4,879.05,895.7,895,895.4,890.24,928,686.6,"14,30,475","1,27,34,59,505.75","79,724"
18-Oct-23,EQ,912.45,915,892.1,907.85,895.25,895.7,899.24,928,686.6,"12,18,914","1,09,60,99,247.90","67,788"
17-Oct-23,EQ,912.05,928,905.15,908.6,907,907.85,919.34,928,686.6,"32,28,492","2,96,80,94,086.35","79,088"
16-Oct-23,EQ,917.8,917.8,906.05,913.35,909,908.6,912.31,918,686.6,"15,24,935","1,39,12,09,433.35","59,929"
13-Oct-23,EQ,890.25,918,888.85,892.35,911.5,913.35,909.59,918,686.6,"51,20,134","4,65,72,24,576.80","1,41,364"
12-Oct-23,EQ,888.9,894.15,883.2,888.4,892.5,892.35,890.43,909.9,686.6,"7,75,364","69,04,10,124.10","65,756"
11-Oct-23,EQ,895,897.2,886.2,888.75,887,888.4,892.67,909.9,686.6,"10,62,565","94,85,17,416.50","36,559"
10-Oct-23,EQ,885,892.4,881.75,880.65,888.1,888.75,888.1,909.9,686.6,"8,70,512","77,31,05,941.70","42,728"
9-Oct-23,EQ,868,883.85,866.8,874.75,879.65,880.65,877.7,909.9,686.6,"12,00,788","1,05,39,28,844.20","40,324"
6-Oct-23,EQ,861,877.5,861,860.2,874.45,874.75,872.73,909.9,686.6,"9,60,117","83,79,24,099.45","42,692"
5-Oct-23,EQ,866.05,869.25,857.5,864.75,861.7,860.2,861.69,909.9,686.6,"7,49,977","64,62,44,712.95","50,800"
4-Oct-23,EQ,867,869.85,855,871.9,865,864.75,863.56,909.9,686.6,"6,23,081","53,80,69,519.35","39,540"
3-Oct-23,EQ,870,879.55,864.1,876.9,873.85,871.9,871.55,909.9,686.6,"11,83,376","1,03,13,74,310.90","46,356"
29-Sep-23,EQ,885.9,885.9,873.7,876.5,877.5,876.9,878.73,909.9,686.6,"8,17,204","71,80,97,801.20","35,059"
28-Sep-23,EQ,894.8,896,870.1,888.85,880,876.5,880.81,909.9,686.6,"18,01,983","1,58,72,07,333.00","55,298"
27-Sep-23,EQ,899,904,886.9,895.2,890.95,888.85,891.92,909.9,686.6,"12,33,749","1,10,04,01,769.15","37,485"
26-Sep-23,EQ,907.6,909.9,891.5,900.6,893,895.2,901.55,909.9,686.6,"20,64,298","1,86,10,59,864.00","62,927"
25-Sep-23,EQ,881.95,905.6,870.55,877.75,905.6,900.6,892.27,905.6,686.6,"27,00,627","2,40,96,95,697.95","81,137"
22-Sep-23,EQ,871,889.85,870.05,871,877,877.75,879.44,897.7,686.6,"15,18,828","1,33,57,23,670.50","51,025"
